RowID,Time,DimerConc
746,188.0,0.028183651508083052
747,188.25,0.02838606715803478
748,188.5,0.02856089950760319
749,188.75,0.028697178374375444
750,189.0,0.02880812815540586
751,189.25,0.028912236370336197
752,189.5,0.028995943202865707
753,189.75,0.029035369762229778
754,190.0,0.029052865822040162
755,190.25,0.029069760100261348
756,190.5,0.02905648637684727
757,190.75,0.029019328830032613
758,191.0,0.028940929513814342
759,191.25,0.028826507157056126
760,191.5,0.028722857677271653
761,191.75,0.02857828704942207
762,192.0,0.02842149828225749
763,192.25,0.028245842182480933
764,192.5,0.028026428668952497
765,192.75,0.027805737602706024
766,193.0,0.027546379603035926
767,193.25,0.027287421146879973
768,193.5,0.026992054904577855
769,193.75,0.02668404138363074
770,194.0,0.026332862365248996
771,194.25,0.025960260908819185
772,194.5,0.025569497486722097
773,194.75,0.02517260279810562
774,195.0,0.024733509408705986
775,195.25,0.02431696309835718
776,195.5,0.02385995930772511
777,195.75,0.02338087703846003
778,196.0,0.022876115466298745
779,196.25,0.02238222049119477
780,196.5,0.021849313298148786
781,196.75,0.02131444291598396
782,197.0,0.020736816445170593
783,197.25,0.020174875756764053
784,197.5,0.01958101598095041
785,197.75,0.0189624338336201
786,198.0,0.018351235842347345
787,198.25,0.017726547091677525
788,198.5,0.017088155478263627
789,198.75,0.01644451554017021
790,199.0,0.01577630120963943
791,199.25,0.015103667237273275
792,199.5,0.014409793334390202
793,199.75,0.01371632884029322
794,200.0,0.01301134170855399
795,200.25,0.012332196656698206
796,200.5,0.011636571668043301
797,200.75,0.010962383915344395
798,201.0,0.010288482255532149
799,201.25,0.009637246058034173
800,201.5,0.009041941019879273
801,201.75,0.008474002246124712
802,202.0,0.007956262908707972
803,202.25,0.0074863898708119325
804,202.5,0.0070794128742584835
805,202.75,0.006705977802348562
806,203.0,0.006391699833710671
807,203.25,0.0061298113917843825
808,203.5,0.005909283102525148
809,203.75,0.005713329205703275
810,204.0,0.005568048278273011
811,204.25,0.005467915767940131
812,204.5,0.0053870649316413
813,204.75,0.005334241332963723
814,205.0,0.005304453144298686
815,205.25,0.005293542153517585
816,205.5,0.005287558866077497
817,205.75,0.0052866561936937085
818,206.0,0.005286695654781524
819,206.25,0.005295164990754014
820,206.5,0.005289818013354958
821,206.75,0.005273195030112504
822,207.0,0.0052536913874594885
823,207.25,0.005233334398782454
824,207.5,0.005246277635586075
825,207.75,0.005240570575760699
826,208.0,0.005226695070757428
827,208.25,0.005209820523080147
828,208.5,0.005216519042736898
829,208.75,0.005225353393771686
830,209.0,0.005231958193344875
831,209.25,0.005205652445679591
832,209.5,0.0052013511871076565
833,209.75,0.005207285148187974
834,210.0,0.005206910267853723
835,210.25,0.005204582063672585
836,210.5,0.005205119720994076
837,210.75,0.005217091228510229
838,211.0,0.005232140700876023
839,211.25,0.005232633964473723
840,211.5,0.005231603043554531
841,211.75,0.005249686087046174
842,212.0,0.005285205998716473
843,212.25,0.005368676064719084
844,212.5,0.005480079648259386
845,212.75,0.005634633931326388
846,213.0,0.005867133728101775
847,213.25,0.006126269759152903
848,213.5,0.006415045999789761
849,213.75,0.0067417246152738025
850,214.0,0.00713012530473791
851,214.25,0.007601946733844859
852,214.5,0.00810048825203916
853,214.75,0.008654926401124701
854,215.0,0.00924344413217526
855,215.25,0.009898789215442072
856,215.5,0.010583567337583578
857,215.75,0.011297822892323568
858,216.0,0.012029604102689802
859,216.25,0.012764468210541656
860,216.5,0.013517711320043773
861,216.75,0.014233195101142035
862,217.0,0.01494811656173892
863,217.25,0.015646232531562203
864,217.5,0.01635084478296718
865,217.75,0.01706459720883752
866,218.0,0.01773054745945486
867,218.25,0.018386790282469482
868,218.5,0.01902199048040627
869,218.75,0.01967157917748793
870,219.0,0.020276162503915545
871,219.25,0.02086760528810046
872,219.5,0.021449602074389444
873,219.75,0.021991762892528258
874,220.0,0.022531191030335827
875,220.25,0.02305042495645359
876,220.5,0.023547136466700428
877,220.75,0.024030411476545947
878,221.0,0.02450227236674071
879,221.25,0.02494234241806378
880,221.5,0.02537498391960551
881,221.75,0.02576237341869433
882,222.0,0.026169503326963068
883,222.25,0.026542849611425404
884,222.5,0.02687205866916564
885,222.75,0.027188807888428004
886,223.0,0.027480267483036343
887,223.25,0.027777754758808563
888,223.5,0.028039440962659794
889,223.75,0.028253699871592274
890,224.0,0.028440237366334074
891,224.25,0.028642657948921783
892,224.5,0.02877833010146887
893,224.75,0.028897976119726724
894,225.0,0.028997215822947772
895,225.25,0.02903720470281322
896,225.5,0.029078372482677174
897,225.75,0.029064748542108727
898,226.0,0.02903289357896933
899,226.25,0.02897123069662099
900,226.5,0.028918732651917897
901,226.75,0.028813371547449406
902,227.0,0.02867112419114499
903,227.25,0.028513654720215588
904,227.5,0.02833286374638698
905,227.75,0.028097207062586317
906,228.0,0.02783693652526048
907,228.25,0.027578377612618662
908,228.5,0.02729572277322925
909,228.75,0.027003301314605398
910,229.0,0.026665272703738304
911,229.25,0.02632720956441937
912,229.5,0.025966979159019847
913,229.75,0.025566685884215217
914,230.0,0.025174600515676295
915,230.25,0.024717216912073996
916,230.5,0.02425673068044217
917,230.75,0.023775828268501584
